fips,year,wuiClass,variable,value
6041,1995,7,property value,1428408e5
6041,1995,total,property value,15267526e4
6041,2005,1,property value,0
6041,2005,2,property value,0
6041,2005,3,property value,12385e4
6041,2005,4,property value,0
6041,2005,5,property value,40824e4
6041,2005,6,property value,102031e5
6041,2005,7,property value,155684e6
6041,2005,total,property value,16641919e4
6041,2015,1,property value,0
6041,2015,2,property value,0
6041,2015,3,property value,12385e4
6041,2015,4,property value,0
6041,2015,5,property value,43523e4
6041,2015,6,property value,107421e5
6041,2015,7,property value,1614263e5
6041,2015,total,property value,17272748e4
6041,2019,1,property value,0
6041,2019,2,property value,0
6041,2019,3,property value,12385e4
6041,2019,4,property value,0
6041,2019,5,property value,43523e4
6041,2019,6,property value,107704e5
6041,2019,7,property value,1626442e5
6041,2019,total,property value,17397368e4
6043,1975,1,property value,135417230
6043,1975,2,property value,0
6043,1975,3,property value,79489200
6043,1975,4,property value,354428e3
6043,1975,5,property value,647576e3
6043,1975,6,property value,2711119e3
6043,1975,7,property value,0
6043,1975,total,property value,3928029430
6043,1985,1,property value,135417230
6043,1985,2,property value,0
6043,1985,3,property value,80267200
6043,1985,4,property value,354428e3
6043,1985,5,property value,647576e3
6043,1985,6,property value,2722089e3
6043,1985,7,property value,0
6043,1985,total,property value,3939777430
6043,1995,1,property value,135417230
6043,1995,2,property value,0
6043,1995,3,property value,82883200
6043,1995,4,property value,354428e3
6043,1995,5,property value,647576e3
6043,1995,6,property value,2741049e3
6043,1995,7,property value,0
6043,1995,total,property value,3961353430
6043,2005,1,property value,135417230
6043,2005,2,property value,0
6043,2005,3,property value,83649200
6043,2005,4,property value,354428e3
6043,2005,5,property value,647576e3
6043,2005,6,property value,2752329e3
6043,2005,7,property value,0
6043,2005,total,property value,3973399430
6043,2015,1,property value,135417230
6043,2015,2,property value,0
6043,2015,3,property value,83908200
6043,2015,4,property value,354428e3
6043,2015,5,property value,647576e3
6043,2015,6,property value,2759699e3
6043,2015,7,property value,0
6043,2015,total,property value,3981028430
6043,2019,1,property value,135417230
6043,2019,2,property value,0
6043,2019,3,property value,83908200
6043,2019,4,property value,354428e3
6043,2019,5,property value,647576e3
6043,2019,6,property value,2759699e3
6043,2019,7,property value,0
6043,2019,total,property value,3981028430
6045,1975,1,property value,39219200
6045,1975,2,property value,68238900
6045,1975,3,property value,294232600
6045,1975,4,property value,1242455600
6045,1975,5,property value,7774857e3
6045,1975,6,property value,671845e4
6045,1975,7,property value,758643e4
6045,1975,total,property value,23723883300
6045,1985,1,property value,39219200
6045,1985,2,property value,68238900
6045,1985,3,property value,294232600
6045,1985,4,property value,1244407600
6045,1985,5,property value,7774857e3
6045,1985,6,property value,671845e4
6045,1985,7,property value,758643e4
6045,1985,total,property value,23725835300
6045,1995,1,property value,39219200
6045,1995,2,property value,68238900
6045,1995,3,property value,294232600
6045,1995,4,property value,1245695600
6045,1995,5,property value,7774857e3
6045,1995,6,property value,671845e4
6045,1995,7,property value,758643e4
6045,1995,total,property value,23727123300
6045,2005,1,property value,39219200
6045,2005,2,property value,68238900
6045,2005,3,property value,294232600
6045,2005,4,property value,1246123600
6045,2005,5,property value,7774857e3
6045,2005,6,property value,671845e4
6045,2005,7,property value,758643e4
6045,2005,total,property value,23727551300
6045,2015,1,property value,39219200
6045,2015,2,property value,68238900
6045,2015,3,property value,294232600
6045,2015,4,property value,1246407600
6045,2015,5,property value,7774857e3
6045,2015,6,property value,671845e4
6045,2015,7,property value,758643e4
6045,2015,total,property value,23727835300
6045,2019,1,property value,39219200
6045,2019,2,property value,68238900
6045,2019,3,property value,294232600
6045,2019,4,property value,1246407600
6045,2019,5,property value,7774857e3
6045,2019,6,property value,671845e4
6045,2019,7,property value,758643e4
6045,2019,total,property value,23727835300
6047,1975,1,property value,0
6047,1975,2,property value,44056e3
6047,1975,3,property value,551900500
6047,1975,4,property value,1823673200
6047,1975,5,property value,451847e4
6047,1975,6,property value,1132528e4
6047,1975,7,property value,160539e5
6047,1975,total,property value,34317279700
6047,1985,1,property value,0
6047,1985,2,property value,44056e3
6047,1985,3,property value,220871500
6047,1985,4,property value,2212432500
6047,1985,5,property value,461913e4
6047,1985,6,property value,1192184e4
6047,1985,7,property value,174382e5
6047,1985,total,property value,3645653e4
6047,1995,1,property value,0
6047,1995,2,property value,44056e3
6047,1995,3,property value,222597500
6047,1995,4,property value,2265739500
6047,1995,5,property value,426808e4
6047,1995,6,property value,1323503e4
6047,1995,7,property value,192839e5
6047,1995,total,property value,39319403e3
6047,2005,1,property value,0
6047,2005,2,property value,44056e3
6047,2005,3,property value,228770500
6047,2005,4,property value,2171149500
6047,2005,5,property value,447293e4
6047,2005,6,property value,1409118e4
6047,2005,7,property value,218794e5
6047,2005,total,property value,42887486e3
6047,2015,1,property value,0
6047,2015,2,property value,44056e3
6047,2015,3,property value,230193500
6047,2015,4,property value,2204791500
6047,2015,5,property value,453365e4
6047,2015,6,property value,1034689e4
6047,2015,7,property value,2835347e4
6047,2015,total,property value,45713051e3
6047,2019,1,property value,0
6047,2019,2,property value,44056e3
6047,2019,3,property value,230193500
6047,2019,4,property value,2204791500
6047,2019,5,property value,453365e4
6047,2019,6,property value,1037131e4
6047,2019,7,property value,289907e5
6047,2019,total,property value,46374701e3
6049,1975,1,property value,75567967.2
6049,1975,2,property value,66414980
6049,1975,3,property value,211344400
6049,1975,4,property value,49393400
6049,1975,5,property value,0
6049,1975,6,property value,0
6049,1975,7,property value,0
6049,1975,total,property value,402720747.2
6049,1985,1,property value,79152362.2
6049,1985,2,property value,67434880
6049,1985,3,property value,186386400
6049,1985,4,property value,87708e3
6049,1985,5,property value,0
6049,1985,6,property value,0
6049,1985,7,property value,0
6049,1985,total,property value,420681642.2
6049,1995,1,property value,80511952.2
6049,1995,2,property value,67434880
6049,1995,3,property value,186666800
6049,1995,4,property value,97016e3
6049,1995,5,property value,0
6049,1995,6,property value,0
6049,1995,7,property value,0
6049,1995,total,property value,431629632.2
6049,2005,1,property value,81614582.2
6049,2005,2,property value,69375080
6049,2005,3,property value,186811600
6049,2005,4,property value,80938e3
6049,2005,5,property value,18658e3
6049,2005,6,property value,0
6049,2005,7,property value,0
6049,2005,total,property value,437397262.2
6049,2015,1,property value,82082982.2
6049,2015,2,property value,69714080
6049,2015,3,property value,187371900
6049,2015,4,property value,93373e3
6049,2015,5,property value,19935e3
6049,2015,6,property value,0
6049,2015,7,property value,0
6049,2015,total,property value,452476962.2
6049,2019,1,property value,82422882.2
6049,2019,2,property value,69714080
6049,2019,3,property value,187371900
6049,2019,4,property value,93713e3
6049,2019,5,property value,19935e3
6049,2019,6,property value,0
6049,2019,7,property value,0
6049,2019,total,property value,453156862.2
6051,1975,1,property value,136173629
6051,1975,2,property value,81456822
6051,1975,3,property value,56813e3
6051,1975,4,property value,191254700
6051,1975,5,property value,580287e3
6051,1975,6,property value,271532e4
6051,1975,7,property value,15603e5
6051,1975,total,property value,5321605151
6051,1985,1,property value,136537619
6051,1985,2,property value,75433122
6051,1985,3,property value,65179e3
6051,1985,4,property value,254738e3
6051,1985,5,property value,642324e3
6051,1985,6,property value,3322217e3
6051,1985,7,property value,18103e5
6051,1985,total,property value,6306728741
6051,1995,1,property value,143270999
6051,1995,2,property value,85599722
6051,1995,3,property value,73271e3
6051,1995,4,property value,196588e3
6051,1995,5,property value,582401e3
6051,1995,6,property value,391399e4
6051,1995,7,property value,19519e5
6051,1995,total,property value,6947020721
6051,2005,1,property value,147402489
6051,2005,2,property value,106244622
6051,2005,3,property value,56656e3
6051,2005,4,property value,163228e3
6051,2005,5,property value,709651e3
6051,2005,6,property value,4378506e3
6051,2005,7,property value,21231e5
6051,2005,total,property value,7684788111
6051,2015,1,property value,164837789
6051,2015,2,property value,103934522
6051,2015,3,property value,68902500
6051,2015,4,property value,158059e3
6051,2015,5,property value,751954e3
6051,2015,6,property value,4582975e3
6051,2015,7,property value,23397e5
6051,2015,total,property value,8170362811
6051,2019,1,property value,164837789
6051,2019,2,property value,103934522
6051,2019,3,property value,68902500
6051,2019,4,property value,158059e3
6051,2019,5,property value,751954e3
6051,2019,6,property value,4582975e3
6051,2019,7,property value,2342e6
6051,2019,total,property value,8172662811
6053,1975,1,property value,190950600
6053,1975,2,property value,110285e3
6053,1975,3,property value,1645433e3
6053,1975,4,property value,7114807e3
6053,1975,5,property value,9365844e3
6053,1975,6,property value,2322712e4
6053,1975,7,property value,519996e5
6053,1975,total,property value,93654039600
6053,1985,1,property value,199137800
6053,1985,2,property value,65602e3
6053,1985,3,property value,1739452e3
6053,1985,4,property value,6981714e3
6053,1985,5,property value,10029941e3
6053,1985,6,property value,2698696e4
6053,1985,7,property value,586702e5
6053,1985,total,property value,104673006800
6053,1995,1,property value,199654500
6053,1995,2,property value,681e5
6053,1995,3,property value,1795847e3
6053,1995,4,property value,5934394e3
6053,1995,5,property value,5986393e3
6053,1995,6,property value,2498153e4
6053,1995,7,property value,774821e5
6053,1995,total,property value,116448018500
6053,2005,1,property value,200774700
6053,2005,2,property value,69888e3
6053,2005,3,property value,1816025e3
6053,2005,4,property value,5904826e3
6053,2005,5,property value,542944e4
6053,2005,6,property value,2459217e4
6053,2005,7,property value,898161e5
6053,2005,total,property value,127829223700
6053,2015,1,property value,204271300
6053,2015,2,property value,74156e3
6053,2015,3,property value,1859278e3
6053,2015,4,property value,603379e4
6053,2015,5,property value,6035853e3
6053,2015,6,property value,2291253e4
6053,2015,7,property value,972283e5
6053,2015,total,property value,134348178300
6053,2019,1,property value,204271300
6053,2019,2,property value,74156e3
6053,2019,3,property value,1879618e3
6053,2019,4,property value,603898e4
6053,2019,5,property value,6092843e3
6053,2019,6,property value,2294663e4
6053,2019,7,property value,979706e5
6053,2019,total,property value,135207098300
6055,1975,1,property value,0
6055,1975,2,property value,11564800
6055,1975,3,property value,22811e3
6055,1975,4,property value,298309e3
6055,1975,5,property value,361256e4
6055,1975,6,property value,1691712e4
6055,1975,7,property value,220804e5
6055,1975,total,property value,42942764800
6055,1985,1,property value,0
6055,1985,2,property value,11564800
6055,1985,3,property value,22811e3
6055,1985,4,property value,327626e3
6055,1985,5,property value,230006e4
6055,1985,6,property value,2038041e4
6055,1985,7,property value,255776e5
6055,1985,total,property value,48620071800
6055,1995,1,property value,0
6055,1995,2,property value,11564800
6055,1995,3,property value,22942e3
6055,1995,4,property value,361878e3
6055,1995,5,property value,241212e4
6055,1995,6,property value,2312253e4
6055,1995,7,property value,284218e5
6055,1995,total,property value,54352834800
6055,2005,1,property value,0
6055,2005,2,property value,11564800
6055,2005,3,property value,23139e3
6055,2005,4,property value,377856e3
6055,2005,5,property value,246295e4
6055,2005,6,property value,2244782e4
6055,2005,7,property value,357511e5
6055,2005,total,property value,61074429800
6055,2015,1,property value,0
6055,2015,2,property value,11564800
6055,2015,3,property value,24064e3
6055,2015,4,property value,38548e4
6055,2015,5,property value,251396e4
6055,2015,6,property value,2482109e4
6055,2015,7,property value,378659e5
6055,2015,total,property value,65622058800
6055,2019,1,property value,0
6055,2019,2,property value,11564800
6055,2019,3,property value,24064e3
6055,2019,4,property value,38548e4
6055,2019,5,property value,251396e4
6055,2019,6,property value,2485989e4
6055,2019,7,property value,379547e5
6055,2019,total,property value,65749658800
6057,1975,1,property value,0
6057,1975,2,property value,0
6057,1975,3,property value,48016400
6057,1975,4,property value,82897e3
6057,1975,5,property value,841391e3
6057,1975,6,property value,6548725e3
6057,1975,7,property value,35343e5
6057,1975,total,property value,11055329400
6057,1985,1,property value,0
6057,1985,2,property value,0
6057,1985,3,property value,28981400
6057,1985,4,property value,121562e3
6057,1985,5,property value,467046e3
6057,1985,6,property value,578079e4
6057,1985,7,property value,105513e5
6057,1985,total,property value,16949679400
6057,1995,1,property value,0
6057,1995,2,property value,0
6057,1995,3,property value,29549500
6057,1995,4,property value,127129e3
6057,1995,5,property value,393697e3
6057,1995,6,property value,67096e5
6057,1995,7,property value,156228e5
6057,1995,total,property value,22882775500
6057,2005,1,property value,0
6057,2005,2,property value,0
6057,2005,3,property value,29549500
6057,2005,4,property value,136925e3
6057,2005,5,property value,424281e3
6057,2005,6,property value,804829e4
6057,2005,7,property value,188371e5
6057,2005,total,property value,27476145500
6057,2015,1,property value,0
6057,2015,2,property value,0
6057,2015,3,property value,29549500
6057,2015,4,property value,139626e3
6057,2015,5,property value,470735e3
6057,2015,6,property value,857721e4
6057,2015,7,property value,204006e5
6057,2015,total,property value,29617720500
6057,2019,1,property value,0
6057,2019,2,property value,0
6057,2019,3,property value,29549500
6057,2019,4,property value,139626e3
6057,2019,5,property value,472143e3
6057,2019,6,property value,862883e4
6057,2019,7,property value,206583e5
6057,2019,total,property value,29928448500
6059,1975,1,property value,0
6059,1975,2,property value,0
6059,1975,3,property value,0
6059,1975,4,property value,67786e3
6059,1975,5,property value,71662e4
6059,1975,6,property value,2064e6
6059,1975,7,property value,6855734e5
6059,1975,total,property value,688421806e3
6059,1985,1,property value,0
6059,1985,2,property value,0
6059,1985,3,property value,0
6059,1985,4,property value,77655e3
6059,1985,5,property value,96245e4
6059,1985,6,property value,23523e5
6059,1985,7,property value,8208161e5
6059,1985,total,property value,824208505e3
6059,1995,1,property value,0
6059,1995,2,property value,0
6059,1995,3,property value,0
6059,1995,4,property value,75076e3
6059,1995,5,property value,22827e4
6059,1995,6,property value,240953e4
6059,1995,7,property value,9282001e5
6059,1995,total,property value,930912976e3
6059,2005,1,property value,0
6059,2005,2,property value,0
6059,2005,3,property value,0
6059,2005,4,property value,0
6059,2005,5,property value,33212e4
6059,2005,6,property value,293253e4
6059,2005,7,property value,10151969e5
6059,2005,total,property value,101846155e4
6059,2015,1,property value,0
6059,2015,2,property value,0
6059,2015,3,property value,0
6059,2015,4,property value,0
6059,2015,5,property value,34148e4
6059,2015,6,property value,300182e4
6059,2015,7,property value,10499649e5
6059,2015,total,property value,10533082e5
6059,2019,1,property value,0
6059,2019,2,property value,0
6059,2019,3,property value,0
6059,2019,4,property value,0
6059,2019,5,property value,34148e4
6059,2019,6,property value,300182e4
6059,2019,7,property value,10499859e5
6059,2019,total,property value,10533292e5
6061,1975,1,property value,313760
6061,1975,2,property value,0
6061,1975,3,property value,1992947030
6061,1975,4,property value,64292100
6061,1975,5,property value,1210798e3
6061,1975,6,property value,4846907e3
6061,1975,7,property value,323392e5
6061,1975,total,property value,40454457890
6061,1985,1,property value,313760
6061,1985,2,property value,0
6061,1985,3,property value,1993154030
6061,1985,4,property value,67860100
6061,1985,5,property value,945145e3
6061,1985,6,property value,5284626e3
6061,1985,7,property value,413256e5
6061,1985,total,property value,49616698890
6061,1995,1,property value,313760
6061,1995,2,property value,0
6061,1995,3,property value,1993154030
6061,1995,4,property value,68295100
6061,1995,5,property value,359681e3
6061,1995,6,property value,6153733e3
6061,1995,7,property value,550301e5
6061,1995,total,property value,63605276890
6061,2005,1,property value,313760
6061,2005,2,property value,0
6061,2005,3,property value,2004145030
6061,2005,4,property value,68295100
6061,2005,5,property value,278172e3
6061,2005,6,property value,471793e4
6061,2005,7,property value,8391093e4
6061,2005,total,property value,90979785890
6061,2015,1,property value,313760
6061,2015,2,property value,0
6061,2015,3,property value,2004641030
6061,2015,4,property value,68295100
6061,2015,5,property value,288263e3
6061,2015,6,property value,511588e4
6061,2015,7,property value,1082897e5
6061,2015,total,property value,115767092890
6061,2019,1,property value,313760
6061,2019,2,property value,0
6061,2019,3,property value,2004641030
6061,2019,4,property value,68295100
6061,2019,5,property value,289301e3
6061,2019,6,property value,401497e4
6061,2019,7,property value,1141253e5
6061,2019,total,property value,120502820890
6063,1975,1,property value,21552814
6063,1975,2,property value,30960460
6063,1975,3,property value,288923e3
6063,1975,4,property value,203260800
6063,1975,5,property value,712533e3
6063,1975,6,property value,279986e4
6063,1975,7,property value,0
6063,1975,total,property value,4057090074
6063,1985,1,property value,21552814
6063,1985,2,property value,12361560
6063,1985,3,property value,301776e3
6063,1985,4,property value,239744500
6063,1985,5,property value,777571e3
6063,1985,6,property value,332937e4
6063,1985,7,property value,0
6063,1985,total,property value,4682375874
6063,1995,1,property value,21552814
6063,1995,2,property value,12361560
6063,1995,3,property value,304557400
6063,1995,4,property value,190050900
6063,1995,5,property value,914337e3
6063,1995,6,property value,308773e4
6063,1995,7,property value,59652e4
6063,1995,total,property value,5127109674
6063,2005,1,property value,21552814
6063,2005,2,property value,12361560
6063,2005,3,property value,307629200
6063,2005,4,property value,191811800
6063,2005,5,property value,983847e3
6063,2005,6,property value,2681203e3
6063,2005,7,property value,142504e4
6063,2005,total,property value,5623445374
6063,2015,1,property value,21552814
6063,2015,2,property value,12565960
6063,2015,3,property value,299984100
6063,2015,4,property value,201931100
6063,2015,5,property value,976568e3
6063,2015,6,property value,2867758e3
6063,2015,7,property value,155236e4
6063,2015,total,property value,5932719974
6063,2019,1,property value,21552814
6063,2019,2,property value,12565960
6063,2019,3,property value,299984100
6063,2019,4,property value,201931100
6063,2019,5,property value,97775e4
6063,2019,6,property value,2874612e3
6063,2019,7,property value,155945e4
6063,2019,total,property value,5947845974
6065,1975,1,property value,155581969.6
6065,1975,2,property value,474244330
6065,1975,3,property value,1784061700
6065,1975,4,property value,2964999e3
6065,1975,5,property value,1492441e4
6065,1975,6,property value,2450779e4
6065,1975,7,property value,1694e7
6065,1975,total,property value,61751086999.6
6065,1985,1,property value,144300859.6
6065,1985,2,property value,497266780
6065,1985,3,property value,1495019700
6065,1985,4,property value,2213986e3
6065,1985,5,property value,787121e4
6065,1985,6,property value,3402987e4
6065,1985,7,property value,17022e6
6065,1985,total,property value,63273653339.6
6065,1995,1,property value,142714459.6
6065,1995,2,property value,382983680
6065,1995,3,property value,67524e4
6065,1995,4,property value,2931861400
6065,1995,5,property value,75106e5
6065,1995,6,property value,3695213e4
6065,1995,7,property value,17181e6
6065,1995,total,property value,65776529539.6
6065,2005,1,property value,141959119.6
6065,2005,2,property value,354403180
6065,2005,3,property value,687018e3
6065,2005,4,property value,1668002500
6065,2005,5,property value,409611e4
6065,2005,6,property value,4417854e4
6065,2005,7,property value,18125e6
6065,2005,total,property value,69251032799.6
6065,2015,1,property value,146394909.6
6065,2015,2,property value,303331460
6065,2015,3,property value,73473e4
6065,2015,4,property value,1016774300
6065,2015,5,property value,5232096e3
6065,2015,6,property value,4554983e4
6065,2015,7,property value,18138e6
6065,2015,total,property value,71121156669.6
6065,2019,1,property value,146394909.6
6065,2019,2,property value,303868460
6065,2019,3,property value,740082e3
6065,2019,4,property value,1021494300
6065,2019,5,property value,527848e4
6065,2019,6,property value,4575386e4
6065,2019,7,property value,1815e7
6065,2019,total,property value,71394179669.6
6067,1975,1,property value,0
6067,1975,2,property value,0
6067,1975,3,property value,339972e3
6067,1975,4,property value,84426e3
6067,1975,5,property value,319618e4
6067,1975,6,property value,1351049e4
6067,1975,7,property value,1041279e5
6067,1975,total,property value,121258968e3
6067,1985,1,property value,0
6067,1985,2,property value,0
6067,1985,3,property value,345097e3
6067,1985,4,property value,10245e4
6067,1985,5,property value,252732e4
6067,1985,6,property value,1088147e4
6067,1985,7,property value,1435993e5
6067,1985,total,property value,157455637e3
6067,1995,1,property value,0
6067,1995,2,property value,0
6067,1995,3,property value,346047e3
6067,1995,4,property value,11031e4
6067,1995,5,property value,22366e5
6067,1995,6,property value,1090863e4
6067,1995,7,property value,2019182e5
6067,1995,total,property value,215519787e3
6067,2005,1,property value,0
6067,2005,2,property value,0
6067,2005,3,property value,346047e3
6067,2005,4,property value,1351e5
6067,2005,5,property value,226249e4
6067,2005,6,property value,1113846e4
6067,2005,7,property value,24548e7
6067,2005,total,property value,259362097e3
6067,2015,1,property value,0
6067,2015,2,property value,0
6067,2015,3,property value,346047e3
6067,2015,4,property value,14225e4
6067,2015,5,property value,228229e4
6067,2015,6,property value,1020411e4
6067,2015,7,property value,2690458e5
6067,2015,total,property value,282020497e3
6067,2019,1,property value,0
6067,2019,2,property value,0
6067,2019,3,property value,347677e3
6067,2019,4,property value,14225e4
6067,2019,5,property value,228255e4
6067,2019,6,property value,1025083e4
6067,2019,7,property value,2713154e5
6067,2019,total,property value,284338707e3
6069,1975,1,property value,924850
6069,1975,2,property value,8643e5
6069,1975,3,property value,3182632e3
6069,1975,4,property value,77687e4
6069,1975,5,property value,75761e4
6069,1975,6,property value,547303e4
6069,1975,7,property value,59984e5
6069,1975,total,property value,17053766850
6069,1985,1,property value,924850
6069,1985,2,property value,8643e5
6069,1985,3,property value,3192482e3
6069,1985,4,property value,77897e4
6069,1985,5,property value,77449e4
6069,1985,6,property value,590841e4
6069,1985,7,property value,62783e5
6069,1985,total,property value,17797876850
6069,1995,1,property value,924850
6069,1995,2,property value,8643e5
6069,1995,3,property value,319931e4
6069,1995,4,property value,782252e3
6069,1995,5,property value,78626e4
6069,1995,6,property value,620236e4
6069,1995,7,property value,68094e5
6069,1995,total,property value,18644806850
6069,2005,1,property value,1022800
6069,2005,2,property value,8643e5
6069,2005,3,property value,3234563e3
6069,2005,4,property value,802977e3
6069,2005,5,property value,80236e4
6069,2005,6,property value,660383e4
6069,2005,7,property value,76427e5
6069,2005,total,property value,19951752800
6069,2015,1,property value,1022800
6069,2015,2,property value,8643e5
6069,2015,3,property value,3237663e3
6069,2015,4,property value,812524e3
6069,2015,5,property value,80829e4
6069,2015,6,property value,673955e4
6069,2015,7,property value,77745e5
6069,2015,total,property value,20237849800
6069,2019,1,property value,1022800
6069,2019,2,property value,8643e5
6069,2019,3,property value,3237663e3
6069,2019,4,property value,812524e3
6069,2019,5,property value,80829e4
6069,2019,6,property value,681772e4
6069,2019,7,property value,77745e5
6069,2019,total,property value,20316019800
6071,1975,1,property value,3011216
6071,1975,2,property value,98136761.9
6071,1975,3,property value,544796130
6071,1975,4,property value,367052910
6071,1975,5,property value,1374214e3
6071,1975,6,property value,31489927800
6071,1975,7,property value,136312138e3
6071,1975,total,property value,170189276817.9
6071,1985,1,property value,3158116
6071,1985,2,property value,98539661.9
6071,1985,3,property value,540369220
6071,1985,4,property value,377837710
6071,1985,5,property value,1405409500
6071,1985,6,property value,33855322600
6071,1985,7,property value,17264837e4
6071,1985,total,property value,208929006807.9
6071,1995,1,property value,315616
6071,1995,2,property value,102901261.9
6071,1995,3,property value,531073410
6071,1995,4,property value,417548310
6071,1995,5,property value,1252951400
6071,1995,6,property value,30515727600
6071,1995,7,property value,24148602e4
6071,1995,total,property value,274306537597.9
6071,2005,1,property value,315616
6071,2005,2,property value,101835161.9
6071,2005,3,property value,509467810
6071,2005,4,property value,468720210
6071,2005,5,property value,1236447900
6071,2005,6,property value,27980042500
6071,2005,7,property value,32038026e4
6071,2005,total,property value,350677089197.9
6071,2015,1,property value,315616
6071,2015,2,property value,102399561.9
6071,2015,3,property value,505686010
6071,2015,4,property value,496482810
6071,2015,5,property value,1248405300
6071,2015,6,property value,28806820500
6071,2015,7,property value,37227287e4
6071,2015,total,property value,403432979797.9
6071,2019,1,property value,315616
6071,2019,2,property value,102399561.9
6071,2019,3,property value,505686010
6071,2019,4,property value,496482810
6071,2019,5,property value,1248533600
6071,2019,6,property value,28824411500
6071,2019,7,property value,37463086e4
6071,2019,total,property value,405808689097.9
6073,1975,1,property value,110951656
6073,1975,2,property value,230425275
6073,1975,3,property value,224186200
6073,1975,4,property value,485658420
6073,1975,5,property value,3949039e3
6073,1975,6,property value,2362955e4
6073,1975,7,property value,5274733e5
6073,1975,total,property value,556103110551
6073,1985,1,property value,110951656
6073,1985,2,property value,20345275
6073,1985,3,property value,438704500
6073,1985,4,property value,511206920
6073,1985,5,property value,3845555e3
6073,1985,6,property value,19887554e3
6073,1985,7,property value,64402933e4
6073,1985,total,property value,668843647351
6073,1995,1,property value,111095356
6073,1995,2,property value,20952075
6073,1995,3,property value,227596300
6073,1995,4,property value,655041920
6073,1995,5,property value,4254615e3
6073,1995,6,property value,19360241e3
6073,1995,7,property value,8012877e5
6073,1995,total,property value,825917241651
6073,2005,1,property value,111604756
6073,2005,2,property value,21429075
6073,2005,3,property value,233853300
6073,2005,4,property value,673745920
6073,2005,5,property value,4411694e3
6073,2005,6,property value,18877907e3
6073,2005,7,property value,90447382e4
6073,2005,total,property value,928804054051
6073,2015,1,property value,111604756
6073,2015,2,property value,21429075
6073,2015,3,property value,233853300
6073,2015,4,property value,687293920
6073,2015,5,property value,4411694e3
6073,2015,6,property value,18935157e3
6073,2015,7,property value,90448322e4
6073,2015,total,property value,928884252051
6073,2019,1,property value,111604756
6073,2019,2,property value,21429075
6073,2019,3,property value,233853300
6073,2019,4,property value,687293920
6073,2019,5,property value,4411694e3
6073,2019,6,property value,18938857e3
6073,2019,7,property value,90448322e4
6073,2019,total,property value,928887952051
6075,1975,1,property value,0
6075,1975,2,property value,0
6075,1975,3,property value,0
6075,1975,4,property value,0
6075,1975,5,property value,0
6075,1975,6,property value,0
6075,1975,7,property value,39805e7
6075,1975,total,property value,39805e7
6075,1985,1,property value,0
6075,1985,2,property value,0
6075,1985,3,property value,0
6075,1985,4,property value,0
6075,1985,5,property value,0
6075,1985,6,property value,0
6075,1985,7,property value,42566e7
6075,1985,total,property value,42566e7
6075,1995,1,property value,0
6075,1995,2,property value,0
6075,1995,3,property value,0
6075,1995,4,property value,0
6075,1995,5,property value,0
6075,1995,6,property value,0
6075,1995,7,property value,460231e6
6075,1995,total,property value,460231e6
6075,2005,1,property value,0
6075,2005,2,property value,0
6075,2005,3,property value,0
6075,2005,4,property value,0
6075,2005,5,property value,0
6075,2005,6,property value,0
6075,2005,7,property value,486347e6
6075,2005,total,property value,486347e6
6075,2015,1,property value,0
6075,2015,2,property value,0
6075,2015,3,property value,0
6075,2015,4,property value,0
6075,2015,5,property value,0
6075,2015,6,property value,0
6075,2015,7,property value,512976e6
6075,2015,total,property value,512976e6
6075,2019,1,property value,0
6075,2019,2,property value,0
6075,2019,3,property value,0
6075,2019,4,property value,0
6075,2019,5,property value,0
6075,2019,6,property value,0
6075,2019,7,property value,520339e6
6075,2019,total,property value,520339e6
6077,1975,1,property value,0
6077,1975,2,property value,0
6077,1975,3,property value,7385e4
6077,1975,4,property value,718865e3
6077,1975,5,property value,520932e4
6077,1975,6,property value,1243113e4
6077,1975,7,property value,410102e5
6077,1975,total,property value,59443365e3
6077,1985,1,property value,0
6077,1985,2,property value,0
6077,1985,3,property value,74087e3
6077,1985,4,property value,730031e3
6077,1985,5,property value,409385e4
6077,1985,6,property value,1522508e4
6077,1985,7,property value,489565e5
6077,1985,total,property value,69079548e3
6077,1995,1,property value,0
6077,1995,2,property value,0
6077,1995,3,property value,74087e3
6077,1995,4,property value,742017e3
6077,1995,5,property value,137181e4
6077,1995,6,property value,1992609e4
6077,1995,7,property value,585771e5
6077,1995,total,property value,80691104e3
6077,2005,1,property value,0
6077,2005,2,property value,0
6077,2005,3,property value,74475e3
6077,2005,4,property value,609285e3
6077,2005,5,property value,168704e4
6077,2005,6,property value,1596613e4
6077,2005,7,property value,792387e5
6077,2005,total,property value,9757563e4
6077,2015,1,property value,0
6077,2015,2,property value,0
6077,2015,3,property value,74475e3
6077,2015,4,property value,625185e3
6077,2015,5,property value,174633e4
6077,2015,6,property value,1282467e4
6077,2015,7,property value,91852e6
6077,2015,total,property value,10712266e4
6077,2019,1,property value,0
6077,2019,2,property value,0
6077,2019,3,property value,74475e3
6077,2019,4,property value,625445e3
6077,2019,5,property value,174758e4
6077,2019,6,property value,1290311e4
6077,2019,7,property value,933393e5
6077,2019,total,property value,10868991e4
6079,1975,1,property value,45969e3
6079,1975,2,property value,85597200
6079,1975,3,property value,1298210300
6079,1975,4,property value,2420008100
6079,1975,5,property value,2582450600
6079,1975,6,property value,1330765e4
6079,1975,7,property value,2572579e4
6079,1975,total,property value,45465675200
6079,1985,1,property value,45969e3
6079,1985,2,property value,85597200
